,fr_yn,bldng_us,bldng_archtctr,bldng_cnt,bldng_ar,ttl_ar,lnd_ar,ttl_grnd_flr,ttl_dwn_flr,bldng_us_clssfctn,tmprtr,wnd_spd,wnd_drctn,hmdt,jmk,rgnl_ar_nm,lnd_us_sttn_nm,fr_sttn_dstnc,bldng_ar_prc,fr_wthr_fclt_dstnc,fr_mn_cnt,mlt_us_yn,cctv_dstnc,fr_wthr_fclt_in_100m,cctv_in_100m,tbc_rtl_str_dstnc,sft_emrgnc_bll_dstnc,ahsm_dstnc,no_tbc_zn_dstnc,bldng_cnt_in_50m,dt_of_fr_hr,dt_of_fr_mth,화재시점나이,한채당가용면적,면적대비예상채수,예상채수초과,한채당평균지상층수,한채당평균지하층수,예상평균층당면적,season,계절평균온도차,반대풍향여부,측면도로크기,차량통행가능여부
3960,0,3,1,3,166.42,166.42,1011.0,2.0,0.0,6,6.5,2.4,70.0,28.0,2,1,5,3301,609284.0,209,112.0,0,1106,0,0,2479,14679,1928,2012,11,13,2,3.0,337.0,6.074990986660258,0,0.6666666666666666,0.0,83.21,1,3.828833267638944,1,2,1
3961,0,3,2,3,102.78,86.94,660.0,1.0,0.0,6,22.9,0.7,140.0,100.0,2,4,5,2038,393325.0,135,112.0,0,199,0,0,1121,14243,1713,1001,0,17,9,11.0,220.0,6.42148277875073,0,0.3333333333333333,0.0,86.94,0,7.483686730506154,0,2,1
3962,1,3,2,2,104.39,99.39,645.0,1.0,0.0,6,7.9,2.5,230.0,37.0,2,8,5,2522,673106.0,508,112.0,0,614,0,0,513,10330,1685,951,3,15,12,14.0,322.5,6.178752754095219,0,0.5,0.0,99.39,1,5.228833267638944,0,2,1
3963,1,3,2,2,144.67,135.87,165.0,2.0,0.0,6,25.4,1.2,110.0,60.0,2,1,5,9743,244318.0,2692,109.0,0,510,0,0,8390,81595,833,881,3,20,6,92.0,82.5,1.1405267159742865,1,1.0,0.0,67.935,3,0.6625600334098927,0,2,1
3964,1,9,6,1,243.66,1007.22,350.3,4.0,1.0,5,15.3,3.3,20.0,49.0,2,10,11,1305,692031.0,30,112.0,0,36,3,2,101,11783,161,321,21,3,5,28.0,350.3,1.4376590330788805,0,4.0,1.0,201.44400000000002,2,1.406736996728318,1,2,1
3965,0,3,1,6,142.15,142.15,572.0,2.0,0.0,6,33.7,2.5,200.0,44.0,2,1,5,3422,90475.0,2420,121.0,0,1221,0,0,3824,47964,15912,1990,0,16,7,64.0,95.33333333333333,4.023918396060499,1,0.3333333333333333,0.0,71.075,3,8.962560033409897,0,2,1
3966,1,10,6,1,63.95,199.2,90.0,4.0,0.0,5,17.6,2.1,360.0,81.0,2,10,11,1201,744119.0,25,112.0,0,100,3,0,193,11839,86,303,10,23,10,21.0,90.0,1.4073494917904612,0,4.0,0.0,49.8,0,2.1836867305061567,1,4,1
3967,0,3,2,3,90.6,90.6,402.0,1.0,0.0,6,26.5,2.4,140.0,81.0,2,1,5,8004,264732.0,1380,112.0,0,1369,0,0,3429,21581,1985,3993,0,11,7,24.0,134.0,4.437086092715232,0,0.3333333333333333,0.0,90.6,3,1.762560033409894,0,2,1
3968,0,3,2,2,156.83,156.83,361.0,1.0,0.0,6,4.7,1.1,340.0,64.0,2,1,5,5253,286297.0,72,112.0,0,360,1,0,3475,23112,558,575,0,4,1,18.0,180.5,2.3018555123382005,0,0.5,0.0,156.83,1,2.028833267638944,1,2,1
3969,0,3,6,1,109.65,107.88,550.0,1.0,0.0,6,17.9,5.3,180.0,81.0,2,7,6,10162,776789.0,2236,112.0,0,1525,0,0,4523,17944,5144,6036,0,19,5,0.0,550.0,5.015959872321021,0,1.0,0.0,107.88,2,4.006736996728316,0,1,0
3970,0,3,2,4,191.18,191.18,1322.0,2.0,0.0,2,23.3,3.1,360.0,73.0,2,5,5,12308,375683.0,1380,112.0,0,1912,0,0,2533,17762,4030,4411,0,12,10,24.0,330.5,6.914949262475154,0,0.5,0.0,95.59,0,7.883686730506156,1,2,1
3971,0,3,5,2,119.38,119.38,777.0,1.0,0.0,6,0.3,3.5,320.0,53.0,2,1,5,15133,464902.0,391,112.0,0,518,0,0,1369,22457,924,749,0,20,2,2.0,388.5,6.5086279108728435,0,0.5,0.0,119.38,1,-2.3711667323610564,1,2,1
3972,0,3,2,3,73.14,73.14,184.0,1.0,0.0,6,26.3,8.0,180.0,96.0,2,1,5,6719,162702.0,1247,112.0,0,80,0,1,4858,18934,1087,1260,2,23,7,21.0,61.333333333333336,2.5157232704402515,1,0.3333333333333333,0.0,73.14,3,1.5625600334098948,0,3,1
3973,1,3,2,5,77.9,77.9,328.0,1.0,0.0,6,11.9,0.3,0.0,77.0,2,1,5,12657,360719.0,451,112.0,0,670,0,0,4765,27231,877,809,0,3,4,70.0,65.6,4.2105263157894735,1,0.2,0.0,77.9,2,-1.9932630032716823,1,2,1
3974,1,3,2,3,66.18,66.18,172.0,1.0,0.0,6,18.4,3.1,200.0,54.0,2,1,5,8531,509069.0,24,112.0,0,800,2,0,4206,30323,2944,1165,0,13,10,8.0,57.333333333333336,2.5989724992444843,1,0.3333333333333333,0.0,66.18,0,2.983686730506154,0,2,1
3975,0,3,2,3,112.11,98.16,555.0,1.0,0.0,6,4.9,0.7,340.0,70.0,2,1,5,12093,672372.0,288,112.0,0,1406,0,0,4926,25509,3502,2578,0,19,12,10.0,185.0,4.9504950495049505,0,0.3333333333333333,0.0,98.16,1,2.228833267638944,1,2,0
3976,0,3,2,2,94.63,94.63,281.0,1.0,0.0,6,10.3,1.3,320.0,31.0,2,1,5,9935,394167.0,269,112.0,0,811,0,0,1663,31322,1544,1439,0,16,1,22.0,140.5,2.969460002113495,0,0.5,0.0,94.63,1,7.628833267638944,1,2,1
3977,0,3,4,3,74.15,74.15,423.0,1.0,0.0,6,21.1,3.0,340.0,83.5,2,1,5,8307,230897.0,2661,109.0,0,1004,0,0,8093,90374,3197,3133,0,16,6,104.0,141.0,5.704652730950775,0,0.3333333333333333,0.0,74.15,3,-3.6374399665901045,1,2,0
3978,0,3,2,2,69.0,69.0,274.0,1.0,0.0,6,15.2,2.5,340.0,97.0,2,1,5,13111,59642.0,103,112.0,0,631,0,0,1445,29349,2049,835,1,16,10,21.0,137.0,3.971014492753623,0,0.5,0.0,69.0,0,-0.21631326949384544,1,2,1
3979,1,3,5,1,83.7,83.7,502.0,1.0,0.0,6,2.1,4.2,290.0,55.0,2,5,5,9966,356033.0,2527,112.0,0,1739,0,0,4726,25246,1387,4453,0,11,1,9.0,502.0,5.997610513739546,0,1.0,0.0,83.7,1,-0.5711667323610561,1,3,1
3980,0,9,6,1,109.64,324.65,185.0,3.0,0.0,5,7.8,0.6,360.0,76.0,2,13,11,510,553203.0,13,112.0,0,97,2,0,1134,23395,170,820,12,5,10,20.0,185.0,1.687340386720175,0,3.0,0.0,108.21666666666665,0,-7.616313269493845,1,3,1
3981,0,3,6,1,105.87,99.06,583.0,1.0,0.0,6,17.9,4.3,360.0,71.0,2,1,5,3786,799197.0,1124,112.0,0,465,0,0,5016,22451,576,590,0,4,10,3.0,583.0,5.506753565693775,0,1.0,0.0,99.06,0,2.483686730506154,1,2,1
3982,0,3,5,1,91.85,91.85,374.0,1.0,0.0,6,23.8,2.5,360.0,93.0,2,1,5,5128,587915.0,1250,112.0,0,1477,0,0,4277,23537,2025,1770,0,7,7,2.0,374.0,4.07185628742515,0,1.0,0.0,91.85,3,-0.9374399665901052,1,3,1
3983,0,3,5,2,150.06,148.26,780.0,2.0,0.0,6,22.3,1.6,110.0,94.0,1,1,17,4583,478606.0,867,112.0,0,1117,0,0,3952,23669,1593,1324,0,4,7,-1.0,390.0,5.197920831667333,0,1.0,0.0,74.13,3,-2.437439966590105,0,2,1
3984,0,3,2,2,99.52,99.52,269.0,1.0,0.0,6,8.6,2.9,250.0,60.0,2,1,5,3006,443127.0,311,112.0,0,673,0,0,2022,18297,4153,1943,0,10,12,17.0,134.5,2.7029742765273315,0,0.5,0.0,99.52,1,5.928833267638943,1,2,1
3985,0,3,6,1,94.68,93.68,600.0,1.0,0.0,6,25.5,3.2,360.0,83.0,2,4,6,2592,1206234.0,723,112.0,0,295,0,0,1589,17840,4612,1539,0,10,8,-2.0,600.0,6.337135614702154,0,1.0,0.0,93.68,3,0.7625600334098941,1,3,1
3986,1,3,3,1,259.2,237.12,756.0,1.0,0.0,6,14.1,2.4,360.0,65.0,2,1,5,7575,480769.0,84,112.0,0,119,0,0,180,17185,2074,101,0,19,4,7.0,756.0,2.916666666666667,0,1.0,0.0,237.12,2,0.20673699672831702,1,2,1
3987,0,3,5,2,84.64,80.29,257.0,1.0,0.0,6,21.7,1.9,160.0,74.0,2,1,5,8878,538050.0,291,112.0,0,2372,0,0,3179,13192,341,4093,0,16,5,8.0,128.5,3.036389413988658,0,0.5,0.0,80.29,2,7.806736996728317,0,2,1
3988,0,3,6,3,68.0,68.0,191.0,1.0,0.0,6,22.4,1.4,110.0,70.0,2,1,5,7002,590476.0,109,210.0,0,605,0,0,3503,2752,21328,1285,2,19,9,25.0,63.666666666666664,2.8088235294117645,1,0.3333333333333333,0.0,68.0,0,6.983686730506154,0,2,0
3989,0,3,6,6,90.6,90.6,231.0,1.0,0.0,6,9.1,2.7,20.0,59.0,2,1,5,7221,472406.0,176,112.0,0,1474,0,0,1765,18674,2100,2712,0,13,12,15.0,38.5,2.549668874172186,1,0.16666666666666666,0.0,90.6,1,6.428833267638943,1,2,0
3990,0,3,1,2,122.19,115.57,296.0,2.0,0.0,6,23.3,2.2,140.0,72.0,2,1,5,3203,776578.0,129,112.0,0,2317,0,0,3601,12424,3562,2993,0,21,7,-3.0,148.0,2.4224568295277846,0,1.0,0.0,57.785,3,-1.4374399665901052,0,2,1
3991,1,5,6,1,222.0,432.0,434.0,2.0,0.0,4,4.0,0.8,270.0,72.0,2,1,13,633,860282.0,13,112.0,0,165,1,0,2260,14041,5697,271,4,6,2,16.0,434.0,1.954954954954955,0,2.0,0.0,216.0,1,1.3288332676389438,1,3,1
3992,0,3,5,2,91.71,138.9,550.0,2.0,0.0,6,6.0,1.4,320.0,27.0,2,1,5,3067,770338.0,49,112.0,0,953,1,0,3221,12037,7492,1161,0,16,2,9.0,275.0,5.997164976556538,0,1.0,0.0,69.45,1,3.328833267638944,1,3,1
3993,1,9,5,6,403.48,683.9,980.0,2.0,0.0,5,10.0,4.3,360.0,80.0,2,1,11,351,820106.0,245,112.0,0,73,0,1,1984,14325,5658,34,0,6,12,7.0,163.33333333333334,2.4288688410825814,1,0.3333333333333333,0.0,341.95,1,7.328833267638943,1,3,1
3994,1,3,2,7,145.1,145.1,991.0,1.0,0.0,6,15.7,1.8,140.0,71.0,2,1,5,3990,551344.0,672,112.0,0,180,0,0,3366,17497,2345,3495,0,21,5,18.0,141.57142857142858,6.829772570640937,1,0.14285714285714285,0.0,145.1,2,1.8067369967283167,0,2,1
3995,0,1,5,4,68.82,68.82,231.0,1.0,0.0,2,15.0,3.5,360.0,97.0,2,4,19,8199,66192.0,667,112.0,0,992,0,0,3460,31056,3080,1791,0,15,6,5.0,57.75,3.3565823888404536,1,0.25,0.0,68.82,3,-9.737439966590106,1,2,1
3996,0,3,6,1,107.5,158.98,660.0,2.0,0.0,6,17.4,2.0,360.0,58.0,2,12,5,10651,607624.0,433,112.0,0,1658,0,0,2618,18274,2167,2089,0,15,11,15.0,660.0,6.1395348837209305,0,2.0,0.0,79.49,0,1.9836867305061539,1,2,0
3997,1,1,6,1,123.93,198.18,661.0,2.0,0.0,5,15.8,0.6,340.0,55.0,2,1,21,403,396753.0,189,109.0,0,189,0,0,359,89621,505,172,0,9,5,21.0,661.0,5.333656096183329,0,2.0,0.0,99.09,2,1.906736996728318,1,3,0
3998,0,3,2,2,90.0,85.0,212.0,1.0,0.0,6,12.6,0.0,0.0,99.0,2,15,5,1780,869412.0,80,174.0,0,164,1,0,3566,21424,18588,1022,0,3,10,21.0,106.0,2.3555555555555556,0,0.5,0.0,85.0,0,-2.816313269493845,1,2,1
3999,0,3,2,3,100.32,98.97,393.0,1.0,0.0,6,5.8,0.0,0.0,98.0,2,1,5,9880,336733.0,5711,108.0,0,1745,0,0,5200,89084,3749,232,0,9,10,76.0,131.0,3.917464114832536,0,0.3333333333333333,0.0,98.97,0,-9.616313269493844,1,2,0
4000,0,3,5,2,93.0,93.0,244.0,1.0,0.0,6,13.3,0.1,0.0,52.0,2,15,5,447,562385.0,49,108.0,0,225,1,0,2685,80466,410,32,0,22,4,8.0,122.0,2.6236559139784945,0,0.5,0.0,93.0,2,-0.5932630032716819,1,3,0
4001,0,3,1,1,99.87,99.87,658.0,1.0,0.0,6,-9.8,0.0,0.0,92.0,2,7,5,3047,653783.0,687,108.0,0,953,0,0,1489,83792,1120,1081,0,7,12,1.0,658.0,6.588565134675077,0,1.0,0.0,99.87,1,-12.471166732361057,1,2,1
4002,1,3,3,1,82.6,82.6,224.0,1.0,0.0,6,-0.9,4.4,230.0,42.0,2,7,5,2678,464891.0,308,108.0,0,33,0,1,474,82971,745,394,3,9,2,13.0,224.0,2.7118644067796613,0,1.0,0.0,82.6,1,-3.571166732361056,0,3,1
4003,0,3,2,1,99.67,95.67,658.0,1.0,0.0,6,22.1,2.9,250.0,81.0,2,11,5,4226,676283.0,1167,108.0,0,683,0,0,912,83629,1976,491,0,3,9,14.0,658.0,6.60178589344838,0,1.0,0.0,95.67,0,6.683686730506157,1,2,1
4004,0,3,6,1,130.47,217.26,258.0,2.0,0.0,6,19.8,2.2,230.0,44.0,2,15,5,1854,852063.0,15,108.0,0,67,5,2,894,81853,345,94,0,17,4,11.0,258.0,1.9774660841572775,0,2.0,0.0,108.63,2,5.906736996728318,0,2,1
4005,0,3,1,2,54.41,54.41,150.0,1.0,0.0,6,-4.3,3.0,270.0,53.0,2,1,5,5066,123589.0,1636,109.0,0,747,0,0,5353,85329,1209,1805,0,8,2,68.0,75.0,2.7568461679838268,0,0.5,0.0,54.41,1,-6.9711667323610556,1,2,1
4006,0,3,6,2,111.8,204.76,187.0,2.0,0.0,6,1.0,0.0,0.0,99.0,2,15,5,2091,615355.0,81,108.0,0,102,0,0,783,81721,513,73,1,9,11,20.0,93.5,1.6726296958855098,1,1.0,0.0,102.38,0,-14.416313269493845,1,3,1
4007,1,3,6,1,154.0,432.55,281.0,4.0,0.0,6,10.9,3.4,250.0,34.0,2,15,11,1065,857870.0,28,108.0,0,20,2,1,775,81265,471,3,3,14,11,7.0,281.0,1.8246753246753247,0,4.0,0.0,108.1375,0,-4.516313269493844,1,3,1
4008,0,3,2,1,62.31,62.31,126.0,1.0,0.0,6,5.8,0.5,250.0,47.0,2,1,5,5425,304927.0,1584,109.0,0,633,0,0,5676,84417,752,1879,0,21,2,23.0,126.0,2.0221473278767452,0,1.0,0.0,62.31,1,3.1288332676389436,1,2,0
4009,0,3,6,1,175.84,490.26,294.0,4.0,0.0,6,9.0,0.0,0.0,98.0,2,15,4,2199,638091.0,52,108.0,0,120,2,0,745,81510,713,108,15,5,10,1.0,294.0,1.6719745222929936,0,4.0,0.0,122.565,0,-6.416313269493845,1,3,1
4010,1,3,6,1,135.24,135.24,823.0,1.0,0.0,6,17.0,3.3,290.0,13.0,2,1,5,4580,641822.0,1964,108.0,0,1593,0,0,5559,83204,1821,878,0,13,3,7.0,823.0,6.085477669328601,0,1.0,0.0,135.24,2,3.1067369967283174,1,2,1
4011,0,3,1,4,52.89,52.89,191.0,1.0,0.0,6,4.5,0.0,0.0,99.0,2,15,5,1744,825000.0,67,108.0,0,43,1,1,1139,81971,305,29,2,1,10,63.0,47.75,3.611268670826243,1,0.25,0.0,52.89,0,-10.916313269493845,1,3,0
4012,0,0,6,1,214.18,1986.09,943.0,9.0,1.0,6,5.2,0.5,70.0,95.0,2,15,12,1777,1278298.0,30,108.0,0,24,2,1,402,81363,322,31,4,3,11,11.0,943.0,4.402838733775329,0,9.0,1.0,198.60899999999998,0,-10.216313269493845,1,3,1
4013,0,3,5,1,99.4,99.4,279.0,1.0,0.0,6,19.3,0.0,0.0,97.0,2,15,5,811,976861.0,42,108.0,0,37,2,1,1016,81152,702,143,28,5,7,2.0,279.0,2.8068410462776656,0,1.0,0.0,99.4,3,-5.437439966590105,1,3,0
4014,0,3,2,1,84.69,84.69,493.0,1.0,0.0,6,-1.8,0.0,0.0,93.0,2,1,5,6126,274818.0,3292,108.0,0,1601,0,0,7234,83372,63,79,0,4,11,25.0,493.0,5.821230369583186,0,1.0,0.0,84.69,0,-17.216313269493845,1,2,0
4015,0,3,1,3,207.21,306.83,957.0,3.0,0.0,6,4.4,0.8,340.0,95.0,2,1,5,5741,682080.0,2164,108.0,0,2267,0,0,5031,85701,2686,2719,0,12,12,13.0,319.0,4.618502968003474,0,1.0,0.0,102.27666666666666,1,1.7288332676389442,1,2,1
4016,0,3,6,1,151.2,277.2,298.0,2.0,0.0,6,6.4,0.0,0.0,96.0,2,17,23,2310,654401.0,97,108.0,0,329,0,0,819,81162,985,67,4,6,5,21.0,298.0,1.9708994708994712,0,2.0,0.0,138.6,2,-7.493263003271682,1,4,0
4017,0,3,6,1,132.29,168.33,676.0,2.0,0.0,6,-0.7,2.3,320.0,28.0,2,11,5,4342,849522.0,1074,108.0,0,884,0,0,1105,83556,2117,753,0,16,12,5.0,676.0,5.109985637614333,0,2.0,0.0,84.165,1,-3.371166732361056,1,2,0
4018,1,3,5,3,36.0,36.0,114.0,1.0,0.0,6,11.3,0.3,0.0,48.0,2,11,5,3472,388889.0,955,108.0,0,932,0,0,1557,83871,1295,702,1,14,12,13.0,38.0,3.1666666666666665,0,0.3333333333333333,0.0,36.0,1,8.628833267638944,1,2,0
4019,1,9,6,1,395.2,1117.64,948.0,3.0,0.0,5,-2.7,3.2,250.0,61.0,2,15,5,1410,884143.0,48,108.0,0,120,2,0,1131,81738,356,62,1,7,2,3.0,948.0,2.398785425101215,0,3.0,0.0,372.5466666666667,1,-5.371166732361056,1,4,0
4020,0,3,1,1,96.28,119.65,657.9,2.0,0.0,6,13.6,0.0,0.0,94.0,2,1,20,5086,1362307.0,6,108.0,0,1440,1,0,3531,81482,3179,206,0,2,6,5.0,657.9,6.833194848358953,0,2.0,0.0,59.825,3,-11.137439966590106,1,3,1
4021,1,3,5,1,107.84,107.84,400.0,1.0,0.0,6,4.3,3.5,250.0,68.0,2,1,5,4684,595326.0,2740,108.0,0,1726,0,0,6041,82181,2372,372,0,12,12,2.0,400.0,3.7091988130563798,0,1.0,0.0,107.84,1,1.6288332676389436,1,2,0
4022,1,3,6,2,188.47,286.47,1284.2,1.0,1.0,6,21.3,1.9,290.0,58.0,2,1,20,5277,800101.0,93,108.0,0,1602,0,0,3744,81427,3308,308,0,12,11,6.0,642.1,6.813816522523479,0,0.5,0.5,143.235,0,5.883686730506156,1,3,1
4023,0,3,0,1,113.03,146.25,536.0,2.0,0.0,6,20.6,2.8,230.0,48.0,2,1,5,5602,745809.0,87,108.0,0,1946,0,0,3739,80878,3379,169,0,13,10,5.0,536.0,4.742103866230204,0,2.0,0.0,73.125,0,5.183686730506157,0,2,1
4024,1,3,3,1,112.8,112.8,446.0,1.0,0.0,6,21.5,0.4,0.0,74.0,2,1,5,8496,199893.0,2086,108.0,0,444,0,0,5530,80657,1124,873,0,13,9,18.0,446.0,3.9539007092198584,0,1.0,0.0,112.8,0,6.083686730506155,1,2,0
4025,1,3,5,2,130.78,237.41,397.0,4.0,0.0,6,10.2,0.4,0.0,39.0,2,1,5,4115,158346.0,2392,108.0,0,1310,0,0,5443,82169,1839,183,0,10,3,6.0,198.5,3.0356323596880257,0,2.0,0.0,59.3525,2,-3.6932630032716833,1,2,0
4026,1,3,2,2,61.36,56.16,122.0,1.0,0.0,6,21.2,0.2,0.0,79.0,2,13,5,13788,614316.0,533,108.0,0,821,0,0,10242,95295,1166,425,0,17,10,3.0,61.0,1.9882659713168187,1,0.5,0.0,56.16,0,5.783686730506155,1,2,1
4027,0,3,2,4,143.95,143.95,549.0,1.0,0.0,6,22.6,1.7,110.0,72.0,2,1,5,9050,182069.0,8896,108.0,0,1316,0,0,9995,94270,1834,1629,0,21,5,22.0,137.25,3.813824244529351,1,0.25,0.0,143.95,2,8.706736996728319,0,2,0
4028,0,9,6,1,395.2,1117.64,948.0,3.0,0.0,5,24.3,0.1,0.0,93.0,2,15,5,1410,884143.0,48,108.0,0,120,2,0,1131,81738,356,62,1,23,8,4.0,948.0,2.398785425101215,0,3.0,0.0,372.5466666666667,3,-0.4374399665901052,1,4,1
4029,0,3,5,1,99.2,99.2,990.0,1.0,0.0,6,20.3,1.1,20.0,37.0,2,5,6,7841,884073.0,4345,108.0,0,1054,0,0,3757,88116,2283,2162,0,13,11,-1.0,990.0,9.97983870967742,0,1.0,0.0,99.2,0,4.883686730506156,1,2,1
4030,0,3,2,3,119.85,119.85,413.0,1.0,0.0,6,24.0,4.1,250.0,87.0,2,13,5,887,374895.0,186,108.0,0,382,0,0,1389,81353,820,154,2,12,6,18.0,137.66666666666666,3.445974134334585,0,0.3333333333333333,0.0,119.85,3,-0.7374399665901059,1,2,1
4031,1,3,2,1,41.66,73.0,215.0,2.0,0.0,6,9.4,0.0,0.0,92.0,2,11,5,1372,378723.0,111,108.0,0,168,0,0,2364,80156,1277,355,0,22,2,11.0,215.0,5.160825732117139,0,2.0,0.0,36.5,1,6.728833267638944,1,2,1
4032,0,3,2,2,93.58,89.58,265.0,1.0,0.0,6,2.9,0.0,0.0,93.0,2,15,5,612,840589.0,2,108.0,0,201,3,0,2770,80231,583,26,31,10,1,11.0,132.5,2.831801667022868,0,0.5,0.0,89.58,1,0.22883326763894374,1,3,1
4033,0,3,2,4,101.73,146.22,661.0,2.0,0.0,6,10.9,2.8,270.0,55.0,2,7,5,13801,534956.0,2366,108.0,0,1259,0,0,6153,83835,607,607,0,23,4,12.0,165.25,6.497591664209181,0,0.5,0.0,73.11,2,-2.9932630032716823,1,2,1
4034,0,3,3,2,88.81,88.81,310.0,1.0,0.0,6,13.3,0.2,0.0,79.0,2,7,5,11042,167126.0,4181,108.0,0,821,0,0,5456,81507,803,384,0,18,11,22.0,155.0,3.4905979056412564,0,0.5,0.0,88.81,0,-2.116313269493844,1,2,1
4035,0,3,5,3,118.56,176.74,212.0,2.0,0.0,6,10.3,2.2,20.0,78.0,2,13,5,6983,1250424.0,10782,176.0,0,373,0,0,437,17026,300,687,0,21,1,8.0,70.66666666666667,1.788124156545209,1,0.6666666666666666,0.0,88.37,1,7.628833267638944,1,2,1
4036,0,3,2,3,77.43,77.43,638.0,1.0,0.0,6,9.2,1.2,180.0,77.0,2,1,5,12188,679944.0,465,108.0,0,506,0,0,4389,83429,584,310,0,17,3,23.0,212.66666666666666,8.239700374531834,0,0.3333333333333333,0.0,77.43,2,-4.693263003271683,0,2,1
4037,1,3,5,1,113.36,149.39,690.0,1.0,0.0,6,8.1,2.9,50.0,70.0,2,7,5,10254,544213.0,3965,108.0,0,776,0,0,4714,82333,505,472,0,15,3,3.0,690.0,6.086803105151729,0,1.0,0.0,149.39,2,-5.793263003271683,1,2,1
4038,0,3,2,4,170.72,170.72,466.0,1.0,0.0,6,12.3,0.0,0.0,94.0,2,1,5,10477,239783.0,3644,108.0,0,428,0,0,4603,82247,101,124,0,10,10,20.0,116.5,2.7296157450796628,1,0.25,0.0,170.72,0,-3.116313269493844,1,2,1
4039,1,3,2,1,96.62,96.62,2397.0,1.0,0.0,6,31.8,2.1,140.0,47.0,2,1,5,11680,325811.0,447,108.0,0,702,0,0,3887,84024,548,307,0,18,6,20.0,2397.0,24.808528255019663,0,1.0,0.0,96.62,3,7.062560033409895,0,2,1
4040,1,3,1,5,177.12,177.12,1097.0,2.0,0.0,6,18.5,0.9,20.0,33.0,2,12,5,15972,488760.0,4131,108.0,0,1023,0,0,8533,78614,4223,1129,0,12,3,18.0,219.4,6.193541102077687,0,0.4,0.0,88.56,2,4.606736996728317,1,2,1
4041,0,3,2,1,81.81,81.81,526.0,1.0,0.0,6,15.6,3.9,230.0,23.0,2,5,5,13139,482962.0,6638,108.0,0,1696,0,0,10014,76650,4146,1213,0,10,4,7.0,526.0,6.429531842073096,0,1.0,0.0,81.81,2,1.706736996728317,0,2,1
4042,1,3,1,5,120.89,120.89,654.0,3.0,0.0,6,23.9,1.0,110.0,96.0,2,1,5,10175,278072.0,3179,108.0,0,107,0,0,11546,73512,2533,331,0,19,8,64.0,130.8,5.409876747456365,0,0.6,0.0,40.29666666666667,3,-0.8374399665901073,0,3,1
4043,1,3,5,2,122.02,160.74,688.0,3.0,0.0,6,1.4,0.0,0.0,98.0,2,1,5,5379,478746.0,3564,108.0,0,623,0,0,6859,77882,1814,860,0,8,11,-1.0,344.0,5.638419931158826,0,1.5,0.0,53.580000000000005,0,-14.016313269493844,1,2,0
4044,1,3,5,2,122.84,122.84,354.0,2.0,0.0,2,11.6,0.2,0.0,53.0,2,1,5,5806,455218.0,3172,108.0,0,2219,0,0,8045,76842,5734,735,0,10,3,2.0,177.0,2.8817974601107132,0,1.0,0.0,61.42,2,-2.293263003271683,1,2,0
4045,0,3,1,8,115.53,115.53,883.0,1.0,0.0,6,-2.8,2.6,230.0,71.0,2,1,5,7910,318532.0,4628,108.0,0,1942,0,0,8210,75748,3882,749,0,5,12,22.0,110.375,7.64303644075132,1,0.125,0.0,115.53,1,-5.4711667323610556,0,2,1
4046,0,3,2,2,112.28,112.28,419.0,1.0,0.0,6,3.8,1.1,270.0,78.0,2,1,5,4733,463128.0,220,210.0,0,399,0,0,3739,2499,34099,568,4,5,3,25.0,209.5,3.7317420733879585,0,0.5,0.0,112.28,2,-10.093263003271684,1,2,0
4047,1,3,2,3,84.87,84.87,284.0,1.0,0.0,6,10.9,0.0,0.0,94.0,2,1,5,13049,282992.0,2456,108.0,0,140,0,0,10529,92843,92,13,0,12,11,20.0,94.66666666666667,3.3462943325085424,0,0.3333333333333333,0.0,84.87,0,-4.516313269493844,1,2,1
4048,0,3,1,3,113.6,113.6,660.0,2.0,0.0,6,-0.3,0.0,0.0,75.0,2,7,5,15137,576081.0,6022,108.0,0,1814,0,0,10559,92245,3769,656,0,2,3,10.0,220.0,5.809859154929578,0,0.6666666666666666,0.0,56.8,2,-14.193263003271683,1,2,1
4049,1,3,1,6,253.38,252.38,653.0,3.0,0.0,6,12.3,4.0,230.0,46.0,2,1,5,12767,286143.0,2151,108.0,0,1912,0,0,8940,93345,2762,1613,0,18,3,67.0,108.83333333333333,2.5771568395295605,1,0.5,0.0,84.12666666666667,2,-1.593263003271682,0,2,1
4050,1,3,2,9,99.28,99.28,660.0,1.0,0.0,6,-1.2,6.7,290.0,35.0,2,1,5,11485,528807.0,2027,108.0,0,1011,0,0,11904,98204,3268,1301,0,13,2,10.0,73.33333333333333,6.647864625302176,1,0.1111111111111111,0.0,99.28,1,-3.871166732361056,1,2,1
4051,0,3,5,1,83.25,83.25,452.0,1.0,0.0,6,25.1,1.5,110.0,87.0,2,1,5,2664,478078.0,1075,108.0,0,1160,0,0,3165,79419,2570,1203,0,21,8,6.0,452.0,5.42942942942943,0,1.0,0.0,83.25,3,0.3625600334098955,0,2,1
4052,0,3,3,2,126.24,126.24,660.0,2.0,0.0,5,21.8,0.1,0.0,92.0,2,7,5,5470,467406.0,1957,108.0,0,1549,0,0,2292,84561,2367,1928,0,15,8,2.0,330.0,5.228136882129278,0,1.0,0.0,63.12,3,-2.937439966590105,1,2,1
4053,0,3,1,2,88.93,88.93,466.0,1.0,0.0,6,19.3,2.9,180.0,64.0,2,1,5,11737,253008.0,172,161.0,0,170,0,0,7005,5283,34526,210,0,10,5,59.0,233.0,5.240076464635106,0,0.5,0.0,88.93,2,5.406736996728318,0,2,1
